,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,item,condition,sentence,target,alternative,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score
80,80,80,80,Franck_10_SSS,SSS,The lesson about the government of the country,is,are,100,86.79949370183606,-4.122996330261231,-6.006341934204102,100,85.03243609262475,-4.248653888702393,-5.9858012199401855,100,92.22117877747549,-3.2488017082214355,-5.72158670425415,100,90.396826089034,-4.018062591552734,-6.260178089141846,100,91.08590352703028,-4.581165790557861,-6.905334949493408,100,88.64184879900304,-4.274296760559082,-6.328965187072754,100,83.98167337254392,-5.3960795402526855,-7.052944660186768,100,85.63483471735167,-4.067109107971191,-5.852395057678223,100,90.26229304172222,-4.221163749694824,-6.447877883911133,100,91.35877625517335,-4.829066276550293,-7.187316417694092
81,81,81,81,Franck_10_SSP,SSP,The lesson about the government of the countries,is,are,0,49.96252060638491,-4.423348426818848,-4.421849250793457,0,41.083822333989886,-4.710667610168457,-4.350166320800781,0,35.068365995525305,-4.048518657684326,-3.432483196258545,0,27.61535778769502,-5.394963264465332,-4.431341171264648,0,43.011415423760646,-5.432685852050781,-5.151300430297852,0,44.26157926697202,-5.319004058837891,-5.088451385498047,0,35.476459926836625,-6.4185943603515625,-5.820433616638184,100,51.60286321884845,-4.664355278015137,-4.72849178314209,0,33.06497342123913,-5.158733367919922,-4.453485488891602,100,60.6332293329359,-5.465109825134277,-5.897030830383301
82,82,82,82,Franck_10_SPS,SPS,The lesson about the governments of the country,is,are,100,57.42614086413701,-4.750741004943848,-5.050000190734863,0,46.5928509628184,-5.288475036621094,-5.1519775390625,100,67.190837299265,-3.6687395572662354,-4.385568618774414,100,75.648653531095,-3.949294090270996,-5.082806587219238,100,73.05276122243183,-4.191179275512695,-5.188480377197266,100,74.24636609053121,-4.784478664398193,-5.843291759490967,100,63.41429368026566,-6.148801326751709,-6.698832988739014,100,70.56016160732945,-4.555602073669434,-5.429718971252441,100,64.78687126670111,-5.886673927307129,-6.4963579177856445,100,80.9896083869865,-4.83204460144043,-6.281379699707031
83,83,83,83,Franck_10_SPP,SPP,The lesson about the governments of the countries,is,are,0,20.136041666459352,-4.975517749786377,-3.5977044105529785,0,26.255155863030303,-5.973084449768066,-4.940335750579834,0,9.178889612391847,-4.730545997619629,-2.438560485839844,0,17.196160328105922,-5.337161540985107,-3.7653732299804688,0,20.987092473308007,-5.338546752929688,-4.012843132019043,0,32.80276661599826,-5.8844099044799805,-5.167290687561035,0,16.049751162880863,-7.232840061187744,-5.578309059143066,0,26.031765424532928,-5.292050838470459,-4.247732639312744,0,13.699150713065,-6.609283447265625,-4.768777847290039,0,38.70638698415173,-5.938295364379883,-5.47862434387207
84,84,84,84,Franck_10_PSS,PSS,The lessons about the government of the country,are,is,0,12.017614433903676,-6.501084327697754,-4.510321140289307,0,11.122466029683158,-7.029581069946289,-4.95128870010376,0,7.962372890075836,-6.098869800567627,-3.6513993740081783,0,8.684450022196124,-7.405951976776123,-5.053164958953857,0,4.504990011132713,-7.5731987953186035,-4.519310474395752,0,9.806245240175764,-6.806554794311523,-4.587614059448242,0,15.173206611121257,-7.422652244567871,-5.701571941375732,0,14.514423291357486,-6.908008575439453,-5.134803771972656,0,10.778970884245476,-7.101436614990234,-4.987916946411133,0,11.709064488569012,-7.51483154296875,-5.4945573806762695
85,85,85,85,Franck_10_PSP,PSP,The lessons about the government of the countries,are,is,0,48.80982474000986,-4.792611122131348,-4.7449951171875,100,55.7111737958594,-5.180054664611816,-5.409502983093262,100,67.1837782662875,-3.8554224967956543,-4.5719313621521,100,76.00205133791737,-5.438398838043213,-6.591190814971924,0,47.65679941980832,-5.653435707092285,-5.559638977050781,100,56.399904932034815,-5.307259559631348,-5.564667701721191,100,64.74874423274932,-5.899713039398193,-6.507726192474365,100,50.31120375262237,-5.441700458526611,-5.454148769378662,100,65.64277389700716,-5.090559005737305,-5.737974166870117,0,45.82194298028585,-6.035355567932129,-5.867842674255371
86,86,86,86,Franck_10_PPS,PPS,The lessons about the governments of the country,are,is,0,46.80927059746645,-5.728358745574951,-5.600555896759033,0,48.87842875536676,-5.921285629272461,-5.876415252685547,0,35.67479557627412,-4.500911235809326,-3.9114041328430176,0,38.53468761069354,-6.107058525085449,-5.640144348144531,0,16.19226740081892,-6.250456809997559,-4.6064653396606445,0,19.97924081339563,-6.160989284515381,-4.773396968841553,0,34.28308235952809,-6.976440906524658,-6.3257365226745605,0,23.53638511132815,-6.422746658325195,-5.244479179382324,0,46.8870661449307,-6.573982238769531,-6.44930362701416,0,25.460777642721176,-6.855813980102539,-5.781627655029297
87,87,87,87,Franck_10_PPP,PPP,The lessons about the governments of the countries,are,is,100,85.33917427645953,-3.907938480377197,-5.669393062591553,100,71.08192758683917,-5.669673919677734,-6.569040298461914,100,91.45110007359528,-2.651472568511963,-5.021474361419678,100,87.32864996375457,-5.066852569580078,-6.997187614440918,100,75.44306693806861,-4.689720153808594,-5.812104225158691,100,66.40626464963725,-5.118402481079102,-5.799854278564453,100,81.95247783753918,-5.654252052307129,-7.167383193969727,100,70.09967638353609,-5.012394905090332,-5.864443778991699,100,88.72869293209253,-4.911377906799316,-6.974700927734375,100,68.28296932296661,-5.975384712219238,-6.742191314697266
88,88,88,88,Franck_11_SSS,SSS,The letter from the friend of my brother,is,are,100,93.44384688752912,-5.041816234588623,-7.69877290725708,100,71.89401373144801,-5.772905826568604,-6.712116241455078,100,96.95435447052688,-4.057940006256104,-7.518467426300049,100,96.6848684788818,-6.024369716644287,-9.397329330444336,100,93.31088166303007,-5.059919834136963,-7.695374488830566,100,82.18355610187706,-5.8138909339904785,-7.342724323272705,100,98.7734156055624,-5.613519191741943,-10.002114295959473,100,93.19887523280984,-6.04109525680542,-8.658742904663086,100,94.26528713569665,-7.309254169464111,-10.108829498291016,100,86.27279035960927,-5.996808052062988,-7.83494234085083
89,89,89,89,Franck_11_SSP,SSP,The letter from the friend of my brethren,is,are,100,92.41797855278884,-4.446154594421387,-6.9466962814331055,100,63.50838754807828,-5.9130473136901855,-6.467136859893799,100,91.68933370812226,-3.826323747634888,-6.227190017700195,100,93.98443720649256,-4.741548538208008,-7.490327835083008,100,83.05539923101786,-5.208401679992676,-6.79796028137207,100,75.56092587911994,-5.385209560394287,-6.513965606689453,100,94.9366931820291,-5.052885055541992,-7.984075546264648,100,75.61216368205868,-5.630832195281982,-6.762364864349365,100,82.7841201549364,-5.9308319091796875,-7.5012359619140625,100,58.96136802104972,-5.7337493896484375,-6.096117973327637
90,90,90,90,Franck_11_SPS,SPS,The letter from the friends of my brother,is,are,100,87.10837225621168,-4.987310409545898,-6.897885322570801,100,56.9486069314581,-5.47329044342041,-5.753045082092285,100,91.41965850955472,-3.629942417144776,-5.99592924118042,100,77.81992684028374,-6.857570648193359,-8.112773895263672,100,88.5354821420472,-4.841353416442871,-6.885499954223633,100,74.33360746977023,-5.977381706237793,-7.040762424468994,100,88.74344867548713,-6.165313720703125,-8.23011302947998,100,80.23683902849886,-5.43498420715332,-6.836147308349609,100,70.47242422352652,-6.347496032714844,-7.217392921447754,100,60.10948167732937,-6.708466053009033,-7.118494987487793
91,91,91,91,Franck_11_SPP,SPP,The letter from the friends of my brethren,is,are,100,80.06200818840945,-4.484480857849121,-5.874655246734619,100,53.30036715131564,-5.7203216552734375,-5.85252857208252,100,71.0942858845317,-3.99068546295166,-4.890653133392334,100,67.25358800097989,-5.723361015319824,-6.443037986755371,100,66.53349666503719,-5.122453689575195,-5.809614181518555,100,57.492775918205815,-5.474210262298584,-5.776195526123047,0,47.15862361965393,-6.323306083679199,-6.20952844619751,100,56.926007368299445,-5.230155944824219,-5.508988857269287,0,37.55623122241192,-5.574252605438232,-5.065825462341309,0,24.576037450087647,-6.479703903198242,-5.35835075378418
92,92,92,92,Franck_11_PSS,PSS,The letters from the friend of my brother,are,is,0,7.176319980277814,-6.728451728820801,-4.16853666305542,0,24.556270508565987,-6.551824569702148,-5.4294047355651855,0,2.360942690898968,-7.981732368469238,-4.259515762329102,0,3.627881039071137,-8.91586971282959,-5.636301517486572,0,5.17363443586063,-7.785610198974609,-4.877138137817383,0,21.903164118360248,-7.051394939422607,-5.780076503753662,0,1.4313855278664487,-8.796331405639648,-4.564221382141113,0,6.035824625625877,-7.917178153991699,-5.1719770431518555,0,5.567968196543861,-9.78499984741211,-6.9541497230529785,0,14.308711031993573,-7.430900573730469,-5.641017913818359
93,93,93,93,Franck_11_PSP,PSP,The letters from the friend of my brethren,are,is,0,5.232329978083996,-6.473395824432373,-3.576824188232422,0,26.386643067274395,-6.613678932189941,-5.587710380554199,0,5.977697794903712,-6.716845512390137,-3.961349010467529,0,5.443558258258856,-7.282400131225586,-4.42763614654541,0,14.91263312082874,-7.031977653503418,-5.290507793426514,0,32.10041930719997,-6.0125932693481445,-5.263432502746582,0,5.840486694218493,-6.986523628234863,-4.206347465515137,0,21.217224405788762,-6.31437873840332,-5.002497673034668,0,16.845653899676467,-7.414345741271973,-5.817739963531494,0,34.68048149297259,-5.9689226150512695,-5.335808753967285
94,94,94,94,Franck_11_PPS,PPS,The letters from the friends of my brother,are,is,0,24.04478715166869,-5.40803337097168,-4.257807731628418,0,37.73470512538014,-5.5264573097229,-5.025633335113525,0,7.767738560144194,-6.309754848480225,-3.8354239463806152,0,21.594613223413887,-7.775423526763916,-6.485974788665772,0,11.298575159514971,-6.916121006011963,-4.8555216789245605,0,30.879934905234098,-6.852217674255371,-6.046479225158691,0,9.916271872120229,-7.165497779846191,-4.958935260772705,0,17.023395794492615,-6.330589771270752,-4.746619701385498,0,25.263056007373113,-7.2976908683776855,-6.213059425354004,0,40.75824167941195,-6.800232410430908,-6.426263809204102
95,95,95,95,Franck_11_PPP,PPP,The letters from the friends of my brethren,are,is,0,21.8426858637679,-4.898387432098389,-3.62352991104126,0,38.10814483468953,-5.840855121612549,-5.355894565582275,0,26.198148558928622,-5.202261447906494,-4.166566371917725,0,27.656915949806223,-6.487025260925293,-5.525481224060059,0,33.772998657270655,-5.838482856750488,-5.165056228637695,100,51.987887072969016,-5.524045944213867,-5.603603363037109,100,57.17822468130663,-5.0172529220581055,-5.306379318237305,0,46.93778627942484,-4.7465314865112305,-4.623889446258545,100,53.10789894138422,-5.513282775878906,-5.637759208679199,100,73.0446689702081,-5.158851146697998,-6.155741214752197
96,96,96,96,Franck_12_SSS,SSS,The book by the developer of the machine,is,are,100,87.30742306663247,-4.569036483764648,-6.497454643249512,100,95.23199660311236,-3.747511148452759,-6.741899490356445,100,92.53057267057628,-4.537740707397461,-7.054461479187012,100,92.339212712821,-4.20378303527832,-6.693137168884277,100,93.81978763499431,-4.202968597412109,-6.922991752624512,100,74.82879963827544,-4.298270225524902,-5.387772560119629,100,85.95028290458191,-5.488588809967041,-7.299755573272705,100,81.12704266622647,-5.142038345336914,-6.600324630737305,100,95.57400423769309,-3.767554521560669,-6.839960098266602,100,97.13248872246281,-3.7786152362823486,-7.301246643066406
97,97,97,97,Franck_12_SSP,SSP,The book by the developer of the machines,is,are,0,41.9083662170876,-4.905311584472656,-4.578775405883789,0,27.241773288431144,-5.770398139953613,-4.788007736206055,0,40.39808009690705,-4.88170051574707,-4.492794990539551,0,11.55562928472489,-6.930598735809326,-4.895397663116455,100,55.33372363628217,-4.876473903656006,-5.090637683868408,0,39.95382011692444,-4.7405266761779785,-4.333137035369873,0,17.365924542779602,-6.599338531494141,-5.039426326751709,0,37.23924138299336,-5.195406913757324,-4.673439979553223,0,42.04492316477341,-5.731632232666016,-5.410702705383301,100,53.11687624324746,-4.687492370605469,-4.812329292297363
98,98,98,98,Franck_12_SPS,SPS,The book by the developers of the machine,is,are,100,74.59960796376596,-4.637658596038818,-5.715029239654541,100,71.43459534068988,-4.894218921661377,-5.810804843902588,100,78.35832158203512,-4.474142551422119,-5.7608137130737305,100,72.24182156922483,-4.567373275756836,-5.523861885070801,100,86.57562193101302,-4.207611083984375,-6.07155704498291,100,56.42677817591839,-4.277539253234863,-4.536040306091309,100,59.28190028186441,-5.4159955978393555,-5.791626930236816,100,69.98020540524172,-4.059628009796143,-4.9059834480285645,100,68.26795193310988,-3.886094093322754,-4.652207374572754,100,77.82713588166594,-3.996884822845459,-5.252505779266357
99,99,99,99,Franck_12_SPP,SPP,The book by the developers of the machines,is,are,0,29.78930312343613,-5.11818265914917,-4.260831356048584,0,25.616506558870576,-5.937198162078857,-4.871201038360596,0,18.66921862732989,-5.194341659545898,-3.7226932048797607,0,5.864737670598209,-6.6572136878967285,-3.881438732147217,0,31.0165439578319,-4.841365814208984,-4.042019844055176,0,29.90740521552926,-4.605780124664307,-3.7540690898895264,0,8.783413723653895,-6.214777946472168,-3.874406337738037,0,20.040176033863126,-4.545844078063965,-3.1620588302612305,0,13.676143845320157,-4.944310665130615,-3.1018576622009277,0,18.747382927242988,-4.780113697052002,-3.3136048316955566
100,100,100,100,Franck_12_PSS,PSS,The books by the developer of the machine,are,is,0,16.331814846978126,-6.4047136306762695,-4.770969867706299,0,6.754008414059255,-6.463366508483887,-3.838261604309082,0,12.684156465400417,-6.322997093200684,-4.3938188552856445,0,12.38671745643038,-6.239456653594971,-4.283148765563965,0,5.79420806464305,-7.269740104675293,-4.481117248535156,0,29.20975209674675,-5.478952407836914,-4.593733787536621,0,14.378714852186217,-7.356376647949219,-5.5721917152404785,0,25.829127367624906,-6.763365745544434,-5.708497047424316,0,5.904752979307081,-7.318314552307129,-4.549764633178711,0,5.690655926217267,-6.66096305847168,-3.853208303451538
101,101,101,101,Franck_12_PSP,PSP,The books by the developer of the machines,are,is,100,66.95756471584865,-4.59972620010376,-5.305992603302002,100,72.92967272453353,-4.630610466003418,-5.621667861938477,100,75.51364928513807,-3.8551933765411377,-4.981390953063965,100,92.73621694296423,-4.375214099884033,-6.922072410583496,0,42.48493298840831,-5.473237037658691,-5.170339584350586,100,61.61423025747108,-4.492525577545166,-4.965731620788574,100,83.90678888453327,-4.82230281829834,-6.473611831665039,100,68.52215242583888,-5.02443790435791,-5.802310943603516,100,62.99821539724203,-6.0305562019348145,-6.56269645690918,100,57.86342074358488,-4.354689121246338,-4.671858310699463
102,102,102,102,Franck_12_PPS,PPS,The books by the developers of the machine,are,is,0,37.37427763930556,-5.478131294250488,-4.96193790435791,0,26.715219929436103,-5.941967487335205,-4.93284797668457,0,43.48257016152651,-4.869085788726807,-4.606896877288818,0,43.32303386890006,-5.036552906036377,-4.767869472503662,0,15.987214487239628,-6.181393146514893,-4.522213459014893,100,58.71508633236625,-3.9948506355285645,-4.347050189971924,0,48.912505973158304,-5.421418190002441,-5.377911567687988,0,28.311043012683477,-5.416727542877197,-4.487642765045166,0,40.132961645002595,-4.958094596862793,-4.55816650390625,0,38.092946214849306,-4.414968967437744,-3.929363965988159
103,103,103,103,Franck_12_PPP,PPP,The books by the developers of the machines,are,is,100,81.35227163957873,-4.122990608215332,-5.596055030822754,100,74.36992588114568,-4.832875728607178,-5.898160934448242,100,92.32492553693734,-2.9611501693725586,-5.448486328125,100,96.156473056706,-3.4532432556152344,-6.672829627990723,100,72.35348198085781,-4.288695335388184,-5.250759124755859,100,79.54660757495732,-3.3007636070251465,-4.6589579582214355,100,92.48229341952602,-3.545292854309082,-6.055048942565918,100,80.5790957390995,-3.6820950508117676,-5.104984283447266,100,89.43967033470959,-3.5346484184265137,-5.671108245849609,100,88.26636395770858,-2.7607312202453613,-4.77863073348999
104,104,104,104,Franck_13_SSS,SSS,The chair on the deck of the ship,is,are,100,92.10960195783834,-4.583690166473389,-7.041022777557373,100,87.34605233986457,-4.5678253173828125,-6.499733924865723,100,93.31933672503168,-3.5517170429229736,-6.1885271072387695,100,97.25543561523652,-4.441789627075195,-8.00950813293457,100,97.25369389910904,-4.181036949157715,-7.748103141784668,100,93.84500718859682,-4.38459587097168,-7.1089768409729,100,96.75545683748243,-5.227622032165527,-8.622834205627441,100,92.04918081135668,-6.095765113830566,-8.54481315612793,100,97.16510608343619,-4.867856502532959,-8.402263641357422,100,90.36343139592665,-4.7309722900390625,-6.969246864318848
105,105,105,105,Franck_13_SSP,SSP,The chair on the deck of the ships,is,are,0,32.45836177339225,-5.259185791015625,-4.526399612426758,0,32.416561140679946,-5.665271759033203,-4.930578231811523,0,20.76017947942336,-4.8191986083984375,-3.4797563552856445,0,46.46826021731918,-5.060088157653809,-4.918582916259766,0,23.85959257197289,-6.491020202636719,-5.33062744140625,0,29.83468102380541,-5.740467548370361,-4.885284900665283,0,28.408774790389696,-6.325268745422363,-5.400994300842285,0,36.33033458085356,-6.7383527755737305,-6.177297592163086,0,35.265166368751466,-5.641028881072998,-5.03362512588501,0,22.704997462471994,-6.228264808654785,-5.003220558166504
106,106,106,106,Franck_13_SPS,SPS,The chair on the decks of the ship,is,are,100,88.45621272193185,-4.782369613647461,-6.818729877471924,100,88.61302397241673,-3.724168539047241,-5.77597713470459,100,96.72608525755912,-3.856777191162109,-7.242673873901367,100,96.79149347130226,-4.748851776123047,-8.15560531616211,100,95.84975325150192,-4.841349124908447,-7.980963230133057,100,96.97586308516956,-4.134012699127197,-7.60184907913208,100,95.53298344726014,-5.35859489440918,-8.421345710754395,100,91.79165492707202,-5.43040132522583,-7.844771385192871,100,92.22325830642013,-5.1103363037109375,-7.58341121673584,100,85.95344384603953,-4.9679131507873535,-6.779341697692871
107,107,107,107,Franck_13_SPP,SPP,The chair on the decks of the ships,is,are,0,34.32517518630201,-5.1083526611328125,-4.4595160484313965,0,19.26044879985301,-5.165939807891846,-3.732764959335327,0,25.243614300647465,-5.081021308898926,-3.995359897613525,0,30.32657158894021,-5.698068618774414,-4.866273880004883,0,28.999434924312585,-6.973465442657471,-6.078053951263428,0,21.33069123671194,-5.830741882324219,-4.525635719299316,0,28.642997507584088,-6.522790908813477,-5.610004425048828,0,32.23424270719214,-5.900763034820557,-5.157735347747803,0,20.11706182792503,-5.793761730194092,-4.414767742156982,0,19.817947264316395,-6.074178218841553,-4.676466464996338
108,108,108,108,Franck_13_PSS,PSS,The chairs on the deck of the ship,are,is,0,25.593353538505117,-5.4990763664245605,-4.431863784790039,0,15.497422183929658,-6.300323963165283,-4.604215621948242,0,11.515877891095895,-5.403535842895508,-3.3644394874572754,0,7.053292631731035,-6.824531078338623,-4.245999336242676,0,4.039261726198951,-6.4662628173828125,-3.2983856201171875,0,7.48968129958892,-7.295996189117432,-4.782202243804932,0,7.4071159398162765,-7.4741997718811035,-4.948428630828857,0,7.52529535002945,-8.420061111450195,-5.911396026611328,0,3.8995490128993495,-8.349620819091797,-5.145087718963623,0,38.64995158521994,-5.294862747192383,-4.832812309265137
109,109,109,109,Franck_13_PSP,PSP,The chairs on the deck of the ships,are,is,100,85.31550063379426,-3.3529088497161865,-5.112472534179688,100,64.99273890396118,-4.550766468048096,-5.1694865226745605,100,89.85419757056758,-2.4230282306671143,-4.604156494140625,100,65.46407815089246,-4.150642395019531,-4.790143966674805,100,80.39370405151037,-4.328710079193115,-5.739795207977295,100,64.43400719369723,-5.3143310546875,-5.90858268737793,100,78.64545408817708,-4.883816719055176,-6.187501907348633,100,62.31259592499704,-5.969971179962158,-6.472808837890625,100,68.95637198932873,-4.930522918701172,-5.728603363037109,100,93.28792647159213,-3.61604380607605,-6.24782657623291
110,110,110,110,Franck_13_PPS,PPS,The chairs on the decks of the ship,are,is,0,28.370386354241127,-5.233030319213867,-4.306867599487305,0,16.9633453534174,-5.472979545593262,-3.8847522735595694,0,6.024508587227057,-6.632200241088867,-3.8850021362304688,0,6.621091779039973,-7.436296463012695,-4.789891242980957,0,6.716319005790014,-6.173175811767578,-3.5420708656311035,0,7.550380254123571,-7.266136169433594,-4.761070251464844,0,7.553589520915746,-7.518143653869629,-5.013537406921387,0,10.507401447980385,-7.455591201782227,-5.3135151863098145,0,10.530749374111863,-7.547284126281738,-5.407688617706299,0,41.99171662680503,-5.390406131744385,-5.0672926902771
111,111,111,111,Franck_13_PPP,PPP,The chairs on the decks of the ships,are,is,100,79.3514554026876,-3.3209924697875977,-4.667234420776367,100,76.6530105880267,-3.17916202545166,-4.367982864379883,100,90.28086287771656,-2.939915418624878,-5.168744087219238,100,79.69687373914707,-4.260977268218994,-5.628432750701904,100,79.804002860994,-4.613917350769043,-5.988006591796875,100,83.58408857184133,-4.5980353355407715,-6.225637435913086,100,80.92024384157016,-5.029712200164795,-6.47454833984375,100,72.41980007229016,-4.864070415496826,-5.829452037811279,100,82.96419376055898,-4.307503700256348,-5.890595436096191,100,93.15624087915754,-3.366992473602295,-5.977933406829834
112,112,112,112,Franck_14_SSS,SSS,The gift for the guest of the hotel,is,are,100,92.55232452752314,-3.79841423034668,-6.318286418914795,100,95.54765437411947,-4.456198692321777,-7.522392749786377,100,90.88683662920768,-4.660178184509277,-6.960073471069336,100,96.94828134437095,-4.276515007019043,-7.734987735748291,100,95.29769200319402,-5.388724327087402,-8.397676467895508,100,76.40721329448986,-4.689840316772461,-5.864976406097412,100,84.6169868427197,-5.333743095397949,-7.038614273071289,100,78.07222556672089,-4.961167335510254,-6.231047630310059,100,91.76292821360397,-4.616473197937012,-7.027036666870117,100,89.09320861070023,-4.69583797454834,-6.796135425567627
113,113,113,113,Franck_14_SSP,SSP,The gift for the guest of the hotels,is,are,100,75.91166031867157,-3.5771265029907227,-4.724968910217285,100,74.7590401631991,-4.251679420471191,-5.337481498718262,100,66.72454546623135,-3.7214529514312735,-4.417205810546875,0,41.02816741909807,-5.440546035766602,-5.077744960784912,100,65.25528445671114,-5.515249252319336,-6.145528793334961,100,68.82973987962582,-4.715970516204834,-5.508141994476318,100,73.10591411408863,-4.823596954345703,-5.823599815368652,100,75.46897703441682,-4.330359935760498,-5.454143047332764,100,87.1617501917149,-4.101099967956543,-6.016436576843262,100,72.24512990745546,-4.3581767082214355,-5.314830303192139
114,114,114,114,Franck_14_SPS,SPS,The gift for the guests of the hotel,is,are,100,85.2384349291533,-4.404351711273193,-6.157777309417725,100,90.08610045092033,-4.896572589874268,-7.103400707244873,100,84.78050291273101,-4.271485328674316,-5.988973617553711,100,91.6476207643594,-3.9763824939727774,-6.371787071228027,100,85.30115451455532,-5.209008693695068,-6.967427730560303,100,52.86447521789148,-5.812559127807617,-5.9272637367248535,100,79.49132981675989,-5.389981746673584,-6.744781970977783,100,67.50607522750411,-6.655740261077881,-7.386904716491699,100,65.55053068040449,-4.995811462402344,-5.639139175415039,100,79.98227872229397,-5.255905628204346,-6.641092777252197
115,115,115,115,Franck_14_SPP,SPP,The gift for the guests of the hotels,is,are,100,60.4175208970489,-3.999514102935791,-4.4224066734313965,100,70.73675894145886,-4.631175994873047,-5.5138092041015625,100,54.41767174269323,-3.437892436981201,-3.615061283111572,0,28.235191694990263,-5.349245071411133,-4.416419982910156,0,39.266542013367456,-5.835175514221191,-5.399053573608398,0,48.43732959817178,-5.962588310241699,-5.900061130523682,100,64.90029195003473,-4.736101150512695,-5.350760459899902,100,72.7402657039268,-5.896684646606445,-6.878169059753418,100,68.40373386003647,-4.184055328369141,-4.956443786621094,100,56.77994716185755,-4.991885185241699,-5.264763832092285
116,116,116,116,Franck_14_PSS,PSS,The gifts for the guest of the hotel,are,is,0,9.068168449461842,-5.855033874511719,-3.549694061279297,0,8.234776195220322,-6.861615180969238,-4.450747966766357,0,8.010717502890852,-6.86867618560791,-4.427784442901611,0,3.557496169346316,-7.928365707397461,-4.628475666046143,0,9.466421504291118,-6.6591105461120605,-4.4011406898498535,0,15.392698287942313,-5.421534061431885,-3.717406749725342,0,22.403132615770417,-6.824164390563965,-5.581838130950928,0,28.95021276479941,-5.3584465980529785,-4.460643291473389,0,8.135004306083799,-6.7597575187683105,-4.33561372756958,0,18.388927091829807,-6.428605079650879,-4.938388824462891
117,117,117,117,Franck_14_PSP,PSP,The gifts for the guest of the hotels,are,is,0,27.304214884087745,-4.485213756561279,-3.5059714317321777,0,33.83520562558785,-5.164772987365723,-4.494126319885254,0,28.824595847288663,-4.677395820617676,-3.773477554321289,100,57.65491921534674,-5.465076923370361,-5.77370023727417,0,36.74056990282046,-5.045755386352539,-4.502392768859863,0,23.3142876905053,-4.983944892883301,-3.7932958602905273,0,31.396878437310832,-5.685682773590088,-4.904053211212158,0,26.799352383552595,-4.7349090576171875,-3.7300825119018555,0,13.03925475299675,-5.671993255615234,-3.774500846862793,0,39.877221799036896,-5.039666175842285,-4.629082679748535
118,118,118,118,Franck_14_PPS,PPS,The gifts for the guests of the hotel,are,is,0,13.073681023091604,-5.912412643432617,-4.017952919006348,0,25.271591885534477,-6.236739158630371,-5.152559757232666,0,10.346175257543184,-6.462505340576172,-4.303166389465332,0,7.928077943223434,-6.838868141174316,-4.386708736419678,0,43.38212364743139,-4.763961791992188,-4.497684478759766,0,31.580057207251933,-5.96251106262207,-5.189372539520264,0,28.12590656604954,-6.55026912689209,-5.612044334411621,0,32.080301462398054,-6.456820487976074,-5.7067365646362305,0,30.73497943396355,-5.558229446411133,-4.745690822601318,0,27.623450875266535,-6.123706817626953,-5.160489559173584
119,119,119,119,Franck_14_PPP,PPP,The gifts for the guests of the hotels,are,is,0,37.18765707837984,-4.282772541046143,-3.758597850799561,100,51.53171757493966,-5.166965484619141,-5.228253364562988,0,44.05566955686118,-3.980478763580322,-3.7415757179260254,100,69.27143574604644,-4.890474796295166,-5.703314781188965,100,66.5527699102932,-3.917839288711548,-4.605865478515625,0,38.9412283661796,-5.682376861572266,-5.232593536376953,0,46.6505459177029,-4.912626266479492,-4.778447151184082,0,29.00550280148371,-5.996906280517578,-5.101789474487305,0,35.07453347695404,-4.529177665710449,-3.9134130477905273,0,49.18103390500845,-4.805081367492676,-4.772319793701172
120,120,120,120,Franck_15_SSS,SSS,The museum with the picture of the artist,is,are,100,93.36988119244242,-4.897117614746094,-7.54206371307373,100,83.72784022200574,-5.365985870361328,-7.004101753234863,100,91.78088816960404,-5.264100074768066,-7.677042007446289,100,92.70975673079678,-5.8954901695251465,-8.438426971435547,100,95.71697915097744,-4.985726356506348,-8.092463493347168,100,87.4916928257267,-6.215434551239014,-8.160585403442383,100,86.00897105336043,-7.039999961853027,-8.856035232543945,100,88.47817355429498,-6.899210453033447,-8.937723159790039,100,81.3776272304868,-6.746693134307861,-8.221429824829102,100,88.2198521563405,-5.952253341674805,-7.965669631958008
