,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
212,212,212,212,212,212,212,212,212,212,212,212,Franck_26_PSS,PSS,The telegrams to the friend of the soldier,are,is,100,64.26071681213052,-7.50054121017456,-8.087239265441895,0,29.28012240949263,-7.687007904052734,-6.805190086364746,100,53.30741726532494,-5.900775909423828,-6.033266067504883,0,35.73278939139994,-6.774607181549072,-6.187626361846924,100,66.88964184461041,-6.113758563995361,-6.816956520080566,0,39.279688335699,-7.698944091796875,-7.263373374938965,100,68.61082408218081,-6.751718997955322,-7.533706188201904,100,62.33547078277717,-7.03548526763916,-7.539297103881836,0,32.86520956201086,-8.722317695617676,-8.00802993774414,0,43.73949254450486,-7.713258743286133,-7.461517333984375,100,68.32098119859327,-5.730597019195557,-6.499159336090088,0,46.26525181331109,-7.489492416381836,-7.3398237228393555,100,81.39021921693764,-7.272151947021484,-8.747719764709473,100,56.46947213026812,-6.772586345672607,-7.0328240394592285,0,43.9453437101696,-7.963939666748047,-7.720559120178223,100,91.56157725332822,-3.1830129623413086,-5.567229270935059,0,49.378188721345616,-5.091075897216797,-5.066202163696289,100,51.48324350088577,-6.586764335632324,-6.646111488342285,0,35.080592861529524,-6.5942864418029785,-5.978787899017334,100,54.41424163937025,-5.338973045349121,-5.516003608703613
213,213,213,213,213,213,213,213,213,213,213,213,Franck_26_PSP,PSP,The telegrams to the friend of the soldiers,are,is,100,87.2735239337817,-6.42270565032959,-8.348068237304688,100,69.5007425933989,-7.196859359741211,-8.02049446105957,100,79.80967400763471,-5.476062774658203,-6.850503921508789,100,78.6586005774802,-6.062390327453613,-7.36685848236084,100,86.37400998799627,-5.878119468688965,-7.724827289581299,100,55.541521442891806,-7.71449613571167,-7.937071323394775,100,85.53887366246758,-6.423807144165039,-8.201313972473145,100,74.17410632514351,-7.326107025146484,-8.381144523620605,100,73.12617841394588,-8.066999435424805,-9.068033218383787,100,75.761105790362,-7.122849464416504,-8.262475967407227,100,85.78366214619345,-5.412216663360596,-7.209653377532959,100,66.14214910370163,-7.477323055267334,-8.146958351135254,100,91.95605286506728,-7.559451103210449,-9.995841979980469,100,90.5331453037574,-5.930624961853027,-8.188544273376465,100,83.70420482070396,-7.375161170959473,-9.01154327392578,100,89.38723542960142,-3.398651123046875,-5.529571533203125,100,75.65550442817316,-5.246139526367188,-6.380023956298828,100,82.54934388091986,-6.037136554718018,-7.591155529022217,100,84.14230649849272,-5.939309597015381,-7.608164310455322,100,80.30685430874472,-4.752580642700195,-6.158164978027344
214,214,214,214,214,214,214,214,214,214,214,214,Franck_26_PPS,PPS,The telegrams to the friends of the soldier,are,is,100,83.41731240505878,-6.439146995544434,-8.054643630981445,0,49.008392192677405,-7.256669044494629,-7.216999530792236,100,76.85641068132382,-4.937634468078613,-6.137855529785156,100,57.28375928071196,-6.556703090667725,-6.8501410484313965,100,73.35091740856913,-5.884342670440674,-6.896842956542969,100,58.1684174235436,-7.55701732635498,-7.886708259582519,100,68.5703692853147,-6.440762519836426,-7.220871925354004,100,61.53754678487626,-6.621690273284912,-7.091655254364014,0,33.956450723588745,-8.398097038269043,-7.732861518859863,100,58.88556522729984,-6.501523971557617,-6.860760688781738,100,84.58577791917051,-4.82340669631958,-6.525882244110107,100,55.94521187413277,-7.548452377319336,-7.787391185760498,100,87.26589551705582,-6.782262802124023,-8.706938743591309,100,62.13840899137709,-6.263426780700684,-6.758853912353516,100,56.78441717054194,-7.900724411010742,-8.173785209655762,100,95.93740051085746,-3.109497547149658,-6.2713704109191895,100,52.02087878313495,-5.060866355895996,-5.141745567321777,100,59.5429840524648,-5.989799499511719,-6.37625789642334,100,52.39125317729829,-5.818471908569336,-5.9141950607299805,100,73.23470209218793,-4.932103157043457,-5.938666343688965
215,215,215,215,215,215,215,215,215,215,215,215,Franck_26_PPP,PPP,The telegrams to the friends of the soldiers,are,is,100,89.27540570100005,-6.202391624450684,-8.321578025817871,100,80.45224021288539,-6.848845958709717,-8.263648986816406,100,87.20340793911909,-5.448657035827637,-7.3677215576171875,100,86.45096383008517,-6.3058929443359375,-8.159154891967773,100,88.8112236246999,-6.021943092346191,-8.093544960021973,100,72.94561685403261,-7.613269805908203,-8.605134963989258,100,90.918091895058,-6.220800399780273,-8.52447509765625,100,77.3653706237462,-7.365141868591309,-8.594200134277344,100,67.68254036118861,-7.86186408996582,-8.60108470916748,100,86.45012042410065,-6.48197603225708,-8.335165977478027,100,90.11344146630012,-5.178506851196289,-7.388400077819824,100,76.11710588702958,-7.454862117767334,-8.613972663879395,100,94.34022885586177,-7.480679512023926,-10.294203758239746,100,91.82686333649498,-5.841780662536621,-8.260832786560059,100,89.19248606316243,-7.244551181793213,-9.355106353759766,100,96.29068060900491,-3.2533817291259766,-6.509904861450195,100,78.10476308668711,-5.203204154968262,-6.4749860763549805,100,83.58081040335205,-5.762888908386231,-7.390252113342285,100,81.7919005936606,-5.829679489135742,-7.331991195678711,100,84.85906601024209,-4.451993942260742,-6.175583839416504
216,216,216,216,216,216,216,216,216,216,216,216,Franck_27_SSS,SSS,The threat to the president of the company,is,are,100,81.3189878216016,-6.4819769859313965,-7.9528489112854,100,78.9990508283108,-5.014877796173096,-6.339745998382568,100,94.55843927208169,-2.4845094680786133,-5.339661598205566,100,92.69515351639068,-5.934584617614746,-8.475362777709961,100,92.87329154570403,-5.316598892211914,-7.88398551940918,100,97.33954970901068,-5.5362982749938965,-9.136008262634276,100,92.23566332603868,-4.975719451904297,-7.450525283813477,100,93.49630925292368,-5.31306266784668,-7.978614807128906,100,93.81137168388132,-5.155155658721924,-7.873728275299072,100,88.23179956031785,-6.610479354858398,-8.625045776367188,100,88.83659561314283,-5.547787666320801,-7.621945381164551,100,77.88330231965203,-6.150515556335449,-7.409394264221191,100,87.83811446694155,-6.226681232452393,-8.203869819641113,100,88.05349900925842,-5.494768142700195,-7.492274284362793,100,81.04909935600631,-6.895712375640869,-8.348916053771973,100,99.30617101869085,-2.0969972610473633,-7.060734748840332,100,86.45668218346943,-4.851791858673096,-6.705542087554932,100,94.47320372644612,-4.593723773956299,-7.432431697845459,100,88.69323128212642,-5.134777545928955,-7.194559574127197,100,94.79206192137922,-4.380462169647217,-7.28196382522583
217,217,217,217,217,217,217,217,217,217,217,217,Franck_27_SSP,SSP,The threat to the president of the companies,is,are,0,35.78843617653049,-6.698071479797363,-6.113512992858887,0,47.5030705989489,-5.372246742248535,-5.272286415100098,100,56.27979726566196,-4.715484619140625,-4.968009948730469,100,55.73037406874399,-6.431149482727051,-6.661375999450684,100,61.9356847267142,-5.801713943481445,-6.2885332107543945,100,96.72874485852266,-5.480507850646973,-8.867244720458984,0,30.86108894651437,-6.039331436157227,-5.232709884643555,100,85.60830069247484,-5.081119537353516,-6.864250183105469,100,73.63148818397138,-5.797471046447754,-6.824373245239258,100,57.80034806946821,-7.219600200653076,-7.534183025360107,100,52.9348929191732,-6.465016841888428,-6.582547664642334,100,66.99960242088497,-6.167007923126221,-6.8751749992370605,100,54.47060827861736,-6.2182722091674805,-6.397575378417969,100,66.61233815400219,-5.8359808921813965,-6.526684284210205,100,57.073839703114416,-7.130408763885498,-7.415273189544678,100,96.82234034511757,-2.1867799758911133,-5.603512763977051,100,62.46265422620296,-4.903548717498779,-5.412781238555908,100,78.8597170138631,-5.042438507080078,-6.358928680419922,100,67.89319895411491,-5.102838516235352,-5.851706504821777,100,85.87367480336223,-4.649662494659424,-6.4544997215271
218,218,218,218,218,218,218,218,218,218,218,218,Franck_27_SPS,SPS,The threat to the presidents of the company,is,are,100,73.25204603132853,-5.664813041687012,-6.6722612380981445,100,61.71264831501288,-5.803070068359375,-6.280439376831055,100,89.08574175672182,-3.166541576385498,-5.26607084274292,100,75.76742740294569,-6.115816116333008,-7.255786895751953,100,85.18529366040549,-5.924100399017334,-7.673308849334717,100,73.20736343970606,-6.704178810119629,-7.709347724914551,100,57.62280869471928,-6.105688571929932,-6.412996768951416,100,71.43006087979353,-6.883316993713379,-7.799680709838867,100,73.16390685519768,-6.158875465393066,-7.161829948425293,100,73.3840773473112,-6.9189066886901855,-7.933104038238525,100,56.27127900666954,-6.0414323806762695,-6.293611526489258,100,55.09945716003375,-6.78864049911499,-6.993330478668213,100,54.36562430856656,-7.7703142166137695,-7.945384979248047,100,56.73184664295824,-6.392359733581543,-6.663278579711914,100,59.51943416290265,-6.823183536529541,-7.208664417266846,100,88.49053907916199,-2.289154529571533,-4.328880786895752,100,84.45854663740484,-4.090543270111084,-5.7832932472229,100,56.221781324310605,-5.800693511962891,-6.050861358642578,100,68.54551535336097,-5.524215698242188,-6.303172111511231,100,80.62757586322905,-5.267230033874512,-6.693220138549805
219,219,219,219,219,219,219,219,219,219,219,219,Franck_27_SPP,SPP,The threat to the presidents of the companies,is,are,0,29.843206281650136,-6.415173530578613,-5.560398101806641,100,50.57010564014666,-6.4245452880859375,-6.44735050201416,0,46.450610819504966,-5.292868137359619,-5.15065336227417,0,37.29645259797245,-6.821043968200684,-6.3015241622924805,0,46.77785753994566,-6.43483829498291,-6.305773735046387,0,42.00133425085881,-6.847278594970703,-6.52455997467041,0,8.277355314899912,-7.761907577514648,-5.356661796569824,100,66.81412110234241,-6.490168571472168,-7.189958572387695,100,51.12352529155568,-6.337424278259277,-6.382372856140137,0,34.175239193311306,-7.6889567375183105,-7.033462047576904,0,24.54594506879384,-7.033506393432617,-5.910529136657715,0,30.4012616864694,-6.909370422363281,-6.081108093261719,0,18.976569911307177,-8.068509101867676,-6.616975784301758,0,24.571476935708898,-7.117036819458008,-5.9954376220703125,0,30.98720908498669,-7.303266525268555,-6.502549171447754,100,91.01674895859982,-2.08198618888855,-4.39766788482666,0,48.81137358383383,-4.967566967010498,-4.920012950897217,0,22.398366572160825,-6.594483375549316,-5.3518829345703125,100,54.55451015363402,-5.423698902130127,-5.606385707855225,100,60.11937132332302,-5.506773471832275,-5.917214870452881
220,220,220,220,220,220,220,220,220,220,220,220,Franck_27_PSS,PSS,The threats to the president of the company,are,is,100,67.41192056308573,-5.787304878234863,-6.5141801834106445,100,85.31258214874381,-4.144721031188965,-5.904051780700684,0,47.202341254505725,-4.2184343338012695,-4.106410980224609,0,27.724246036146425,-6.891698837280273,-5.933517456054688,100,67.75323607589652,-5.853982925415039,-6.596437454223633,0,35.58826614065016,-6.5936150550842285,-6.000335216522217,100,52.12869638618201,-6.35467004776001,-6.439869403839111,100,71.52163921624651,-5.734734058380127,-6.655589580535889,100,51.24066629984746,-6.707346439361572,-6.756983280181885,100,65.5156560283015,-5.248163223266602,-5.889946937561035,100,84.5731840520975,-6.23732852935791,-7.938838481903076,100,54.836316230925405,-6.790581703186035,-6.984641075134277,100,91.41885055573768,-5.063030242919922,-7.428914070129394,0,46.68588880927648,-6.134305000305176,-6.001545906066895,100,58.969259782010695,-7.444585800170898,-7.807280540466309,100,94.2054015021276,-2.3706159591674805,-5.159167289733887,100,65.28042708809132,-4.21468448638916,-4.846073150634766,100,66.68314204511132,-4.709287166595459,-5.4031758308410645,100,64.76937695023662,-4.804443359375,-5.413360595703125,100,54.63968618689978,-4.959707260131836,-5.145830154418945
221,221,221,221,221,221,221,221,221,221,221,221,Franck_27_PSP,PSP,The threats to the president of the companies,are,is,100,87.63582200769424,-4.864720344543457,-6.82310676574707,100,86.420976212914,-4.28591775894165,-6.136621952056885,100,85.71993702874458,-4.660152435302734,-6.452373504638672,100,75.84985566985742,-5.305985927581787,-6.450451374053955,100,85.51101084248384,-5.25571346282959,-7.030969619750977,0,49.37730670922943,-6.1878204345703125,-6.162911415100098,100,94.86566049605896,-4.643052101135254,-7.559562683105469,100,60.72925042288412,-5.943938255310059,-6.379883766174316,100,70.97289024796515,-6.240964412689209,-7.135032176971436,100,69.55937552437999,-5.595332145690918,-6.421734809875488,100,97.4743914377097,-5.268998146057129,-8.92210578918457,100,57.1299758246772,-6.562039852142334,-6.849195957183838,100,93.96199797455552,-4.612247467041016,-7.357064723968506,100,59.54638406403056,-5.764437675476074,-6.151037216186523,100,82.23682862272676,-6.7939982414245605,-8.3264741897583,100,95.88787094987032,-2.450366497039795,-5.599605083465576,100,86.38736675266298,-3.5234827995300293,-5.371325969696045,100,77.31541497388834,-4.649760723114014,-5.875968456268311,100,68.70013932248851,-4.413554191589356,-5.1996917724609375,100,80.0915477184957,-4.620891571044922,-6.012917518615723
222,222,222,222,222,222,222,222,222,222,222,222,Franck_27_PPS,PPS,The threats to the presidents of the company,are,is,100,79.45483158494147,-5.019802570343018,-6.372365474700928,100,77.2747278588883,-5.260169982910156,-6.4840593338012695,100,61.58956289474892,-4.582420825958252,-5.05458402633667,0,49.474973903006585,-6.425572395324707,-6.404570579528809,100,64.61519546577983,-6.540553569793701,-7.142720699310303,100,57.45302193336872,-6.362598419189453,-6.662957191467285,100,82.69357410059915,-5.652252197265625,-7.216316223144531,100,83.80157139719874,-6.138263702392578,-7.781801223754883,100,72.63475176984132,-6.740235805511475,-7.716405391693115,100,73.924157046854,-5.0975847244262695,-6.139615058898926,100,92.60297989639608,-5.526225566864014,-8.05346965789795,100,68.18014714809429,-6.797496795654297,-7.559559822082519,100,94.02967866193524,-5.503825664520264,-8.260635375976562,100,72.06945381605601,-5.88303804397583,-6.830947399139404,100,71.50895323947691,-6.79503059387207,-7.715263366699219,100,98.01212606415834,-2.38525390625,-6.2832794189453125,100,63.769603390312845,-3.8331456184387207,-4.398523807525635,100,74.74415478168774,-4.826203346252441,-5.911216735839844,100,81.55890507864385,-4.34597110748291,-5.832715034484863,100,84.73740859925182,-4.1581549644470215,-5.872307300567627
223,223,223,223,223,223,223,223,223,223,223,223,Franck_27_PPP,PPP,The threats to the presidents of the companies,are,is,100,94.44631801029102,-3.946221828460693,-6.779792308807373,100,70.72550534152653,-5.678760051727295,-6.560849666595459,100,88.55520478060588,-4.924464702606201,-6.970555782318115,100,80.32316826231995,-5.507713317871094,-6.914329528808594,100,87.9803334094287,-5.551440715789795,-7.542009830474853,100,76.97064747698386,-5.614063739776611,-6.820718288421631,100,97.22994307483197,-4.972836017608643,-8.531046867370605,100,67.47817326342457,-6.476531505584717,-7.206424236297607,100,76.18794985974692,-6.345859527587891,-7.508871078491211,100,81.2178289921984,-5.432588577270508,-6.896815299987793,100,97.65416578668908,-5.243969917297363,-8.972761154174805,100,82.72238037642562,-5.982377052307129,-7.548455238342285,100,97.39655893746205,-5.0173845291137695,-8.639341354370117,100,85.50841119026458,-5.6984968185424805,-7.473543167114258,100,91.30185140101057,-6.198407173156738,-8.549468040466309,100,98.5812812918193,-2.273130178451538,-6.514257431030273,100,88.85722523335018,-3.4235801696777344,-5.499819755554199,100,89.79654348394695,-4.519980430603027,-6.69480037689209,100,70.40266159916656,-4.611959934234619,-5.478506565093994,100,93.4443858389973,-3.964061498641968,-6.621106147766113
224,224,224,224,224,224,224,224,224,224,224,224,Franck_28_SSS,SSS,The tour of the museum near the monument,is,are,100,85.23168986172959,-3.901322841644287,-5.654212474822998,100,95.86929416883304,-4.837301254272461,-7.981838703155518,100,89.47150123433131,-3.5849671363830566,-5.724801540374756,100,90.78571062688135,-4.111231803894043,-6.398978233337402,100,89.28521744895656,-5.354920864105225,-7.475132465362549,100,91.62932849802807,-5.699141025543213,-8.092158317565918,100,84.6926070867802,-5.442864894866943,-7.153557300567627,100,93.71138012917883,-4.7254319190979,-7.426909923553467,100,79.96375109073225,-5.993165969848633,-7.377196311950684,100,93.88708708026228,-5.843334197998047,-8.575023651123047,100,92.3099979062677,-4.56882905960083,-7.054060459136963,100,85.66693795992374,-4.918892860412598,-6.706790924072266,100,95.80565061288875,-6.818307399749756,-9.946890830993652,100,85.1751088862654,-5.522049427032471,-7.270451068878174,100,81.22031653896126,-6.211464881896973,-7.675854682922363,100,99.35238175798989,-2.2811927795410156,-7.314319610595703,100,87.25211209551466,-3.186685562133789,-5.110121726989746,100,90.763604477564,-5.315611362457275,-7.600718021392822,100,86.76604252708859,-4.217381477355957,-6.097810745239258,100,93.5228356798588,-5.272847652435303,-7.942770481109619
225,225,225,225,225,225,225,225,225,225,225,225,Franck_28_SSP,SSP,The tour of the museum near the monuments,is,are,0,19.85070090809269,-6.580604076385498,-5.184952259063721,100,73.26473174155885,-6.995623588562012,-8.003719329833984,0,24.052625769546,-6.505894660949707,-5.356098175048828,0,47.27286411652207,-6.622231960296631,-6.513038158416748,100,58.50495261214007,-7.675753593444824,-8.019290924072266,0,42.72968273728038,-7.867040157318115,-7.574151515960693,0,31.33454830626157,-7.024382591247559,-6.23985767364502,0,30.268810438890448,-6.444088459014893,-5.609558582305908,0,39.53837907268102,-7.077018737792969,-6.652281761169434,0,27.58486699057997,-7.246155738830566,-6.281007766723633,0,39.86082900055818,-5.14570426940918,-4.734436988830566,0,15.81129008728919,-6.7153730392456055,-5.043036460876465,0,27.70435730290032,-8.839680671691895,-7.88050651550293,0,16.311918970554924,-7.008450508117676,-5.3732500076293945,0,5.150768432168799,-8.784113883972168,-5.870971202850342,100,95.18055269628643,-2.347795248031616,-5.330911636352539,100,67.22262222095151,-4.631989002227783,-5.350260257720947,0,22.34386126869163,-7.524629592895508,-6.278890609741211,0,27.74701137259045,-6.60552453994751,-5.648478984832764,0,34.917722338865545,-7.640756130218506,-7.0180983543396
226,226,226,226,226,226,226,226,226,226,226,226,Franck_28_SPS,SPS,The tour of the museums near the monument,is,are,100,62.3036706666104,-4.018552780151367,-4.521010398864746,100,89.6777288060627,-4.709590435028076,-6.871509075164795,100,54.93792759216633,-3.669428586959839,-3.867591619491577,100,82.43887982964925,-3.943161249160767,-5.48953104019165,100,70.49914815978867,-5.218404769897461,-6.08958625793457,100,86.98169877082746,-5.933689594268799,-7.833031177520752,100,69.1481688832831,-5.52594518661499,-6.333000659942627,100,92.08399511841309,-4.391420841217041,-6.845235347747803,100,73.07798568360091,-5.788571357727051,-6.787154197692871,100,91.09969253585297,-5.633153438568115,-7.959022045135498,100,84.46729471709749,-5.0130815505981445,-6.706498146057129,100,74.42971314829691,-5.299056053161621,-6.367480278015137,100,93.38004611315992,-6.838594436645508,-9.485183715820312,100,83.3016662720439,-5.833743095397949,-7.4409027099609375,100,66.51115381752437,-6.308969974517822,-6.995127201080322,100,98.45327552301862,-2.299588918685913,-6.453031539916992,100,78.09624859912228,-2.9305648803710938,-4.201848983764648,100,82.50332857072353,-5.283960342407227,-6.8347883224487305,100,78.92743021090102,-4.092226028442383,-5.412782669067383,100,92.12911178533476,-4.975582599639893,-7.43560266494751
227,227,227,227,227,227,227,227,227,227,227,227,Franck_28_SPP,SPP,The tour of the museums near the monuments,is,are,0,28.45957119629004,-5.862473011016846,-4.940694808959961,100,78.31932864160672,-5.928829669952393,-7.213202953338623,0,15.283669775389535,-6.129036903381348,-4.416513442993164,0,26.32108249675913,-7.558638095855713,-6.52929162979126,100,52.19004604772572,-7.393398284912109,-7.481056213378906,0,38.20389950941828,-7.803306102752685,-7.322403430938721,0,16.26891174628645,-7.318673133850098,-5.680318832397461,0,37.69527662460576,-5.808443069458008,-5.305940628051758,0,40.71805367767886,-6.652675628662109,-6.277042388916016,0,26.706585378450644,-6.915632247924805,-5.906071662902832,0,42.61758229841936,-5.135685443878174,-4.83821439743042,0,25.731028575089944,-6.604052543640137,-5.54405689239502,0,34.412695680214966,-8.63862133026123,-7.993664741516113,0,22.04455154678836,-6.747808933258057,-5.484736919403076,0,7.448030458651058,-8.181459426879883,-5.6616387367248535,100,94.42122224803178,-2.3643782138824463,-5.193174362182617,100,57.7131859545152,-5.510275840759277,-5.821286201477051,0,20.393332557490748,-7.4802398681640625,-6.118350028991699,0,27.067446729845983,-6.100595474243164,-5.109392166137695,0,46.174032816296766,-6.788626194000244,-6.635287761688232
228,228,228,228,228,228,228,228,228,228,228,228,Franck_28_PSS,PSS,The tours of the museum near the monument,are,is,0,30.654245231953983,-4.679618835449219,-3.8632850646972656,0,34.60141111986936,-6.3413920402526855,-5.7047858238220215,100,88.44876581378365,-3.028820514678955,-5.064451694488525,0,35.54267698257032,-4.920884132385254,-4.325614929199219,100,71.87413199144547,-4.907496929168701,-5.845723628997803,0,39.2025157768871,-6.767868518829346,-6.329061031341553,100,76.61856856377605,-5.507227420806885,-6.694124698638916,100,70.32961957556361,-5.234581470489502,-6.097625255584717,100,65.28544162403497,-5.965850353240967,-6.5974602699279785,100,58.024706266725545,-5.613704204559326,-5.937491893768311,100,69.31837987161347,-5.116818904876709,-5.931865215301514,0,47.507256318809866,-5.708685874938965,-5.608893394470215,0,38.9926801370162,-8.177569389343262,-7.729949474334717,0,45.16954129694032,-5.769505023956299,-5.575682163238525,100,55.77182763339235,-6.289340019226074,-6.521246910095215,100,97.93373997664888,-1.830222249031067,-5.688773155212402,0,37.55787507293769,-3.625497817993164,-3.117140769958496,0,47.92785189442211,-5.439515113830566,-5.356581687927246,0,46.50951675497864,-4.5436201095581055,-4.403773307800293,100,79.44106614170772,-3.874249458312988,-5.225969314575195
229,229,229,229,229,229,229,229,229,229,229,229,Franck_28_PSP,PSP,The tours of the museum near the monuments,are,is,100,90.82219552971104,-4.87482500076294,-7.166940689086914,100,54.289168300481606,-6.684821128845215,-6.856810569763184,100,96.3177163242721,-4.199287414550781,-7.463406562805176,100,83.04224215052089,-5.505911827087402,-7.094535827636719,100,88.0204593374474,-6.564660549163818,-8.559029579162598,100,75.80110914966087,-7.258310794830322,-8.400116920471191,100,94.54303996085405,-5.045864582061768,-7.898027896881103,100,88.61384911018378,-5.102409839630127,-7.154300212860107,100,82.3065370444577,-5.916862487792969,-7.454117774963379,100,89.02498808803097,-5.326536178588867,-7.419832229614258,100,91.91818226300656,-3.63984727859497,-6.071129322052002,100,91.17474349650227,-4.811481475830078,-7.146641731262207,100,91.66833162466015,-7.332414627075195,-9.730527877807615,100,91.03387895490982,-4.601364135742188,-6.919142723083496,100,97.25033475594256,-5.207706451416016,-8.773515701293945,100,95.94901181674965,-1.9358824491500854,-5.100738525390625,100,58.91901693187439,-4.633288860321045,-4.993907451629639,100,90.4875941000032,-5.51242733001709,-7.765043258666992,100,84.23363517112244,-4.722980499267578,-6.398695945739746,100,94.52534464173488,-4.357971668243408,-7.206710338592529
230,230,230,230,230,230,230,230,230,230,230,230,Franck_28_PPS,PPS,The tours of the museums near the monument,are,is,100,63.33757176035956,-4.281519412994385,-4.828245639801025,100,53.48436197032943,-5.3515729904174805,-5.49117374420166,100,91.7715453805897,-2.501951217651367,-4.913655281066895,100,51.85183182813812,-4.472021579742432,-4.546128749847412,100,66.41471025843816,-4.224491119384766,-4.9063215255737305,100,59.68146000242237,-6.226696968078613,-6.6189069747924805,100,81.35507818608579,-5.083417892456055,-6.556667327880859,100,72.80806275377839,-4.984739303588867,-5.9696455001831055,100,76.35839756899013,-5.212487697601318,-6.384917736053467,100,68.1914220207405,-4.828860759735107,-5.591443538665772,100,79.52941018919991,-4.904901027679443,-6.262038707733154,100,62.49846913311158,-5.508604526519775,-6.019364833831787,100,54.5744176993399,-8.019514083862305,-8.203003883361816,0,46.57550390559503,-6.075545310974121,-5.938350677490234,100,72.15060345926331,-5.692302703857422,-6.644247055053711,100,98.48371789648776,-1.8061579465866089,-5.979787826538086,100,60.26799333803766,-2.7800509929656982,-3.19669508934021,100,61.48125844156485,-4.864846229553223,-5.332433700561523,100,62.13001169085884,-3.8835880756378174,-4.378658294677734,100,81.4749156084318,-3.4843924045562744,-4.965561866760254
231,231,231,231,231,231,231,231,231,231,231,231,Franck_28_PPP,PPP,The tours of the museums near the monuments,are,is,100,87.74512037640653,-5.221105575561523,-7.18961763381958,100,52.05372592102378,-6.177122116088867,-6.259317398071289,100,97.47522241722456,-3.4557886123657227,-7.109233856201172,100,89.9799238359503,-5.636894702911377,-7.83189058303833,100,78.86512212181897,-6.086619377136231,-7.403433799743652,100,83.7915100780331,-6.7069292068481445,-8.349725723266602,100,97.18658583218738,-4.8474955558776855,-8.389729499816895,100,85.67988421162691,-4.907817840576172,-6.696770668029785,100,83.6970749776128,-5.333890438079834,-6.969749927520752,100,89.68628877679144,-4.819974899291992,-6.982818603515625,100,92.227955893284,-3.682810783386232,-6.156540870666504,100,89.4463295818462,-5.201438426971436,-7.338603496551514,100,90.63118351877328,-7.717552661895752,-9.986964225769045,100,87.55312429778421,-4.815915107727051,-6.766691207885742,100,97.17212334161246,-4.926594734191895,-8.463552474975586,100,97.86212205310639,-1.8751391172409058,-5.698884963989258,100,78.4783945278919,-4.441919803619385,-5.7356858253479,100,91.7496766504088,-5.1396965980529785,-7.548508167266846,100,83.08845739091346,-4.3019866943359375,-5.893896102905273,100,93.84270558180977,-3.9221155643463135,-6.646098136901856
